date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm)
1987-01-28,0.0,-19.35,0.383714699074074,270.04,43.29,0.4600671542589847
1987-01-29,0.0,-14.129999999999999,0.38400833333333334,256.14,112.6,0.44382948999102056
1987-01-30,0.0,-16.655,0.3866476851851852,272.88,80.0,0.4384169352350325
1987-01-31,2.62,-14.580000000000002,0.38799999999999996,184.33,122.95,0.4221792709670683
1987-02-01,1.32,-10.52,0.3901519675925926,137.41,208.13,0.4113541614550923
1987-02-02,0.0,-13.55,0.39200034722222227,281.35,98.51,0.4059416066991042
1987-02-03,0.0,-13.299999999999999,0.3936696759259259,292.03,86.26,0.40052905194311617
1987-02-04,1.08,-10.245,0.39600023148148145,246.3,166.33,0.39511649718712805
1987-02-05,0.08,-14.469999999999999,0.3972188657407407,233.99,120.0,0.38970394243114004
1987-02-06,0.0,-17.755,0.40000023148148145,287.68,79.86,0.384291387675152
1987-02-07,1.62,-15.765,0.4012189814814815,280.78,80.0,0.37887883291916397
1987-02-08,1.27,-9.69,0.40399999999999997,225.94,190.25,0.37346627816317585
1987-02-09,0.19,-11.54,0.40521898148148144,212.67,168.34,0.3626411686511997
1987-02-10,0.0,-14.475000000000001,0.4080003472222223,174.53,149.69,0.3464035043832356
1987-02-11,0.0,-17.52,0.40966990740740744,223.7,101.76,0.3409909496272475
1987-02-12,0.0,-17.96,0.41200046296296294,254.0,80.0,0.32475328535928333
1987-02-13,0.0,-16.99,0.41464768518518513,167.62,120.0,0.31934073060329526
1987-02-14,0.0,-22.545,0.4159996527777778,237.58,64.49,0.3139281758473072
1987-02-15,0.0,-21.07,0.419205324074074,228.95,77.88,0.30310306633533113
1987-02-16,0.0,-15.585,0.41999976851851856,277.85,120.0,0.29769051157934306
1987-02-17,0.0,-12.01,0.42400011574074076,284.25,141.57,0.28686540206736694
1987-02-18,0.0,-12.425,0.42400011574074076,295.98,135.66,0.2814528473113789
1987-02-19,0.0,-12.434999999999999,0.428,285.62,145.96,0.2760402925553908
1987-02-20,0.0,-11.54,0.42846388888888887,209.67,186.0,0.2706277377994028
1987-02-21,0.0,-11.07,0.43200000000000005,304.94,159.39,0.26521518304341474
1987-02-22,0.0,-8.565,0.4336695601851852,330.36,177.12,0.26521518304341474
1987-02-23,0.0,-11.16,0.43600011574074077,363.36,127.35,0.2598026282874267
1987-02-24,0.0,-10.02,0.4399488425925926,322.04,167.56,0.2598026282874267
1987-02-25,0.0,-7.13,0.4400003472222222,213.08,265.8,0.24897751877545055
1987-02-26,0.0,-4.24,0.4440001157407408,162.81,358.35,0.24897751877545055
1987-02-27,0.0,-3.095,0.4440081018518519,213.44,374.13,0.24897751877545055
1987-02-28,0.0,-4.055,0.4480001157407407,342.2,280.0,0.2435649640194625
1987-03-01,0.0,-9.475000000000001,0.4501516203703704,405.7,143.24,0.24897751877545055
1987-03-02,5.27,-10.06,0.452,198.46,205.01,0.24897751877545055
1987-03-03,4.4,-13.96,0.45599953703703705,317.61,121.02,0.2543900735314386
1987-03-04,0.0,-16.635,0.45599953703703705,442.23,66.77,0.2543900735314386
1987-03-05,0.0,-15.415,0.46,454.51,57.21,0.2543900735314386
1987-03-06,0.0,-7.795000000000001,0.4604638888888889,412.68,174.83,0.2543900735314386
1987-03-07,0.16,-4.05,0.463999537037037,246.2,338.72,0.24897751877545055
1987-03-08,0.22,-2.9899999999999998,0.46799976851851854,217.19,382.87,0.24897751877545055
1987-03-09,0.44,-8.285,0.46799976851851854,346.77,215.61,0.24897751877545055
1987-03-10,0.0,-17.525,0.4719996527777777,406.36,80.32,0.24897751877545055
1987-03-11,0.0,-16.71,0.4719996527777777,458.79,80.0,0.2435649640194625
1987-03-12,0.0,-13.745000000000001,0.4760001157407408,488.58,80.0,0.23815240926347445
1987-03-13,0.0,-7.135000000000001,0.4800005787037037,447.12,177.49,0.23815240926347445
1987-03-14,0.0,-4.359999999999999,0.4800005787037037,348.12,288.65,0.23815240926347445
1987-03-15,0.98,-7.325,0.4840002314814815,366.59,213.14,0.23815240926347445
1987-03-16,5.4,-5.38,0.4840002314814815,136.35,333.46,0.2435649640194625
1987-03-17,6.61,-4.8,0.48800034722222224,112.06,363.49,0.2598026282874267
1987-03-18,2.73,-3.095,0.4919994212962963,166.5,405.64,0.3139281758473072
1987-03-19,3.0,-1.33,0.4919994212962963,150.94,461.52,0.31934073060329526
1987-03-20,2.69,0.8400000000000001,0.4959997685185185,182.55,534.08,0.33557839487125946
1987-03-21,0.13,2.815,0.4959997685185185,226.41,602.48,0.3680537234071878
1987-03-22,0.0,5.065,0.4999997685185186,322.59,639.61,0.40052905194311617
1987-03-23,0.0,5.130000000000001,0.503999537037037,462.88,484.32,0.4059416066991042
1987-03-24,0.0,4.865,0.503999537037037,517.35,364.59,0.4167667162110803
1987-03-25,0.0,6.050000000000001,0.5079996527777778,527.95,362.8,0.4546545995029967
1987-03-26,1.82,6.05,0.5079996527777778,422.26,510.96,0.5196052565748533
1987-03-27,3.25,4.435,0.511999537037037,253.87,639.61,0.5683182493787459
1987-03-28,0.0,4.609999999999999,0.5159998842592592,325.33,628.38,0.6549191254745548
1987-03-29,0.0,4.199999999999999,0.5159998842592592,457.47,458.38,0.7848204396182681
1987-03-30,0.29,5.365,0.520000462962963,494.45,416.93,0.9093091990059934
1987-03-31,10.35,7.09,0.520000462962963,275.59,718.13,1.9701699311796523
1987-04-01,12.13,6.1049999999999995,0.5240002314814816,163.74,785.57,4.687272418685656
1987-04-02,8.07,1.4300000000000002,0.5279998842592593,214.77,528.85,7.187872715952138
1987-04-03,0.0,1.9,0.5279998842592593,388.59,486.52,7.588401767895255
1987-04-04,0.0,4.880000000000001,0.5319998842592593,469.57,528.0,7.7940788486228
1987-04-05,0.07,4.78,0.5319998842592593,482.82,504.82,7.9672806008144175
1987-04-06,5.44,4.92,0.5359994212962963,239.07,665.34,8.12965724349406
1987-04-07,8.64,3.075,0.5395353009259259,165.6,639.74,8.746688485676698
1987-04-08,6.14,0.94,0.54,139.14,574.71,9.028141332988076
1987-04-09,0.16,1.75,0.5439997685185185,277.42,568.21,8.833289361772506
1987-04-10,0.0,3.9549999999999996,0.5439997685185185,553.5,414.62,8.508536076413224
1987-04-11,0.0,7.2,0.5479999999999999,572.89,457.14,8.281208776661725
1987-04-12,0.0,6.334999999999999,0.5498481481481481,551.23,481.75,8.086356805446155
1987-04-13,0.0,3.8649999999999998,0.5520004629629629,520.08,449.8,7.891504834230585
1987-04-14,0.0,2.7749999999999995,0.5559922453703704,591.73,297.06,7.65335242496711
1987-04-15,0.0,6.21,0.5560002314814815,594.02,345.86,7.426025125215612
1987-04-16,0.0,7.459999999999999,0.56,584.25,395.68,7.198697825464113
1987-04-17,0.06,9.18,0.5600517361111111,512.38,591.13,7.01467096376052
1987-04-18,0.11,12.379999999999999,0.5639996527777777,394.83,951.48,6.884769649616807
1987-04-19,0.0,13.985,0.5663305555555556,496.06,790.66,6.733218116449141
1987-04-20,0.0,11.13,0.5679997685185185,600.67,374.86,6.37598950255393
1987-04-21,0.52,16.72,0.5715351851851852,532.19,726.28,5.8888595745150045
1987-04-22,2.24,10.620000000000001,0.5719994212962963,494.71,489.58,5.434204975012008
1987-04-23,1.26,6.55,0.5760005787037037,513.2,412.92,5.076976361116796
1987-04-24,4.87,6.83,0.5760005787037037,338.94,604.25,4.698097528197632
1987-04-25,0.0,3.0850000000000004,0.5800003472222222,551.55,312.64,4.351694023814397
1987-04-26,0.0,2.385,0.5807946759259259,551.36,298.84,4.016115628943138
1987-04-27,0.0,2.6500000000000004,0.5840005787037037,558.46,292.6,3.713012562607806
1987-04-28,0.0,3.7199999999999998,0.5853530092592593,477.92,409.69,3.4315597152964274
1987-04-29,5.0,1.9899999999999998,0.5880002314814815,259.25,537.4,3.182582196520977
1987-04-30,5.18,1.5150000000000001,0.5903311342592593,195.14,548.4,3.009380444329359
1987-05-01,1.43,1.6099999999999999,0.5920008101851852,248.38,551.58,2.8470038016497177
1987-05-02,0.0,0.9099999999999997,0.5943310185185184,468.53,373.58,2.6738020494580996
1987-05-03,0.0,1.9449999999999998,0.5959997685185184,534.92,323.38,2.5006002972664816
1987-05-04,0.0,4.04,0.5987809027777777,577.76,305.79,2.349048764098816
1987-05-05,0.01,7.459999999999999,0.5999998842592592,583.71,353.27,2.2083223404431265
1987-05-06,4.42,10.325,0.6027810185185185,318.37,801.86,2.0892461358113894
1987-05-07,6.69,8.865,0.6039996527777778,187.28,914.98,2.024295478739533
1987-05-08,0.02,6.08,0.6063304398148148,555.54,378.01,1.9593448216676759
1987-05-09,0.0,7.345000000000001,0.6079995370370371,521.39,448.93,1.851093726547915
1987-05-10,0.0,10.775,0.6098476851851852,425.46,718.89,1.7320175219161775
1987-05-11,0.54,7.164999999999999,0.6120002314814815,527.26,412.73,1.6454166458203692
1987-05-12,4.34,9.82,0.6133524305555556,275.5,852.3,1.5696408792365362
1987-05-13,0.0,7.535,0.6159914351851852,564.28,386.98,1.4830400031407271
1987-05-14,0.0,12.835,0.6162851851851852,528.1,599.09,1.4180893460688704
1987-05-15,4.29,8.950000000000001,0.6195356481481481,337.24,747.38,1.3314884699730618
1987-05-16,4.04,7.0200000000000005,0.6199998842592592,380.63,576.73,1.266537812901205
1987-05-17,0.0,9.885,0.6227818287037037,476.39,616.77,1.2015871558293483
1987-05-18,0.0,8.205,0.6240006944444445,450.72,595.89,1.1366364987574917
1987-05-19,0.0,5.32,0.6253526620370371,508.41,419.72,1.0727683526368328
1987-05-20,0.0,7.345000000000001,0.6278895833333333,562.7,375.1,1.0283854036377307
1987-05-21,0.0,12.725,0.6280518518518519,552.05,521.89,0.9818374327362333
1987-05-22,2.2,15.715,0.6303303240740741,365.22,1065.22,0.940702016590724
1987-05-23,3.02,10.295,0.6319916666666667,371.54,716.15,0.9071441771035982
1987-05-24,1.0,9.575,0.6322856481481481,316.01,861.73,0.8789988923724602
1987-05-25,0.3,9.075,0.6347809027777778,511.27,509.92,0.8454410528853343
1987-05-26,0.0,13.665,0.6360001157407408,526.37,612.39,0.8086356805446154
1987-05-27,0.0,15.344999999999999,0.6362856481481481,486.83,783.96,0.7804903958134776
1987-05-28,0.0,16.645,0.6387810185185185,400.4,1091.38,0.7382724687167708
1987-05-29,0.0,15.025,0.6399917824074074,458.33,832.42,0.6906419868640759
1987-05-30,7.06,15.595,0.6400512731481481,214.43,1340.07,0.6787343664009022
1987-05-31,14.73,17.49,0.6418483796296296,227.34,1462.75,0.8854939580796459
1987-06-01,2.7,19.1,0.6435354166666667,320.63,1411.49,0.8898240018844364
1987-06-02,0.0,16.575,0.6439998842592592,485.98,840.79,0.793480527227849
1987-06-03,0.01,18.155,0.6442856481481481,353.88,1360.06,0.7620877096431182
1987-06-04,3.3,14.235,0.6458482638888889,261.51,1150.94,0.7664177534479087
1987-06-05,8.12,13.805,0.6471538194444444,215.35,1211.41,0.7783253739110824
1987-06-06,6.59,12.085,0.6479927083333333,285.23,948.06,0.8789988923724602
1987-06-07,0.12,9.575,0.6480521990740741,473.2,632.02,0.8551836514461127
1987-06-08,5.37,12.61,0.6487947916666666,362.13,872.47,0.8952365566404243
1987-06-09,9.98,13.235,0.6498487268518519,250.52,1103.4,0.9147217537619815
1987-06-10,8.65,12.075000000000001,0.6507814814814814,246.46,1029.72,0.9959100751018022
1987-06-11,1.86,13.04,0.6515357638888889,390.59,912.95,0.9655997684682691
1987-06-12,3.49,13.44,0.6519921296296297,256.09,1131.04,0.9980750970041974
1987-06-13,2.63,13.294999999999998,0.6520001157407407,325.1,1060.42,1.013230250320964
1987-06-14,1.96,15.315000000000001,0.6520517361111111,396.99,1059.59,1.0013226298577902
1987-06-15,8.07,17.93,0.6522856481481482,250.8,1494.15,1.0294679145889283
1987-06-16,0.0,14.84,0.6527943287037037,430.78,1055.17,0.9926625422482094
1987-06-17,0.0,12.915,0.653352662037037,466.94,850.87,0.9645172575170715
1987-06-18,0.0,13.76,0.653848611111111,484.41,842.02,0.9352894618347359
1987-06-19,0.75,16.975,0.653848611111111,425.62,1132.77,0.9147217537619815
1987-06-20,3.98,15.465,0.653848611111111,383.35,1106.31,0.8670912719092866
1987-06-21,0.0,13.75,0.6543310185185185,529.73,700.21,0.8259558557637772
1987-06-22,0.0,17.405,0.6543310185185185,504.56,955.0,0.7826554177158728
1987-06-23,0.0,18.7,0.653848611111111,395.67,1404.12,0.754510132984735
1987-06-24,1.23,17.295,0.653848611111111,393.41,1295.24,0.7155397387416209
1987-06-25,0.33,14.65,0.653352662037037,431.75,1027.04,0.6776518554497045
1987-06-26,7.09,16.049999999999997,0.653352662037037,276.1,1340.09,0.6560016364257523
1987-06-27,28.02,15.934999999999999,0.6527943287037037,221.93,1395.06,0.7122922058880281
1987-06-28,28.21,15.915000000000001,0.6522856481481482,206.07,1425.35,1.1258113892455155
1987-06-29,7.36,16.585,0.6520517361111111,304.62,1290.8,1.0825109511976112
1987-06-30,5.76,18.785,0.6519921296296297,273.55,1552.43,1.0597782212224613
1987-07-01,1.74,16.23,0.6518894675925926,386.19,1237.13,1.0316329364913235
1987-07-02,0.0,13.85,0.6511538194444445,488.72,913.59,1.0045701627113832
1987-07-03,2.81,14.84,0.6503311342592593,408.58,1056.66,0.9937450531994071
1987-07-04,7.79,15.57,0.6493528935185184,187.29,1425.97,1.0229728488817424
1987-07-05,6.61,16.775,0.6482863425925927,271.37,1423.05,1.077098396441623
1987-07-06,0.0,17.939999999999998,0.6480008101851852,493.19,1140.21,1.0641082650272518
1987-07-07,0.0,21.5,0.647890162037037,466.81,1490.07,1.0283854036377307
1987-07-08,0.0,22.105,0.64678125,442.42,1639.17,1.002405140808988
1987-07-09,0.0,22.715,0.645352199074074,427.29,1745.23,0.9699298122730595
1987-07-10,1.14,23.435000000000002,0.6440515046296297,401.88,1799.38,0.9374544837371314
1987-07-11,0.05,24.05,0.6438894675925926,389.68,2011.62,0.9082266880547958
1987-07-12,0.0,24.105,0.6427809027777778,331.12,2186.51,0.871421315714077
1987-07-13,0.0,25.36,0.6407940972222222,305.4,2413.3,0.8508536076413223
1987-07-14,7.12,23.97,0.6399997685185186,198.26,2366.58,0.8660087609580888
1987-07-15,3.79,19.72,0.6395354166666667,233.9,1762.07,0.8151307462518013
1987-07-16,0.0,13.504999999999999,0.6378482638888888,492.47,879.32,0.749097578228747
1987-07-17,0.0,16.1,0.6360001157407408,483.31,1043.8,0.7068796511320401
1987-07-18,0.0,18.735,0.6355359953703703,422.53,1399.9,0.648424059767369
1987-07-19,0.0,16.265,0.6338483796296296,458.49,1132.55,0.5932160012562909
1987-07-20,0.0,13.89,0.6319996527777777,488.66,901.97,0.5726482931835363
1987-07-21,2.79,15.015,0.6315355324074073,282.79,1286.63,0.5585756508179673
1987-07-22,0.62,16.950000000000003,0.6287943287037038,246.87,1562.93,0.5325953879892247
1987-07-23,11.12,18.265,0.628,252.69,1640.04,0.5293478551356319
1987-07-24,22.86,21.855,0.6267813657407407,297.2,1782.51,0.6938895197176687
1987-07-25,7.9,21.68,0.624052199074074,295.31,1772.41,0.7577576658383279
1987-07-26,3.96,17.955,0.6238902777777778,367.19,1322.22,0.726364848253597
1987-07-27,5.45,13.795000000000002,0.6207944444444444,299.01,1086.27,0.720952293497609
1987-07-28,3.18,11.84,0.6199998842592592,357.13,914.21,0.7231173154000042
1987-07-29,0.01,11.95,0.6183303240740741,464.97,837.53,0.6830644102056928
1987-07-30,4.93,12.895,0.615999537037037,300.94,999.07,0.6733218116449141
1987-07-31,3.53,12.32,0.6151532407407407,327.71,924.57,0.6397639721577881
1987-08-01,3.24,13.485,0.6120002314814815,267.44,1164.87,0.6051236217194647
1987-08-02,3.63,13.325,0.6115356481481482,388.44,887.79,0.5921334903050932
1987-08-03,5.65,15.049999999999999,0.6080510416666667,350.88,1168.67,0.5986285560122789
1987-08-04,8.0,17.490000000000002,0.6078891203703704,261.66,1425.83,0.6072886436218599
1987-08-05,2.11,16.41,0.6042853009259259,385.03,1230.71,0.5683182493787459
1987-08-06,0.0,13.15,0.6039916666666666,478.78,856.14,0.5466680303547936
1987-08-07,0.0,15.285,0.6002854166666667,492.49,913.81,0.5293478551356319
1987-08-08,4.33,17.57,0.5999998842592592,349.3,1279.01,0.5390904536964104
1987-08-09,7.59,16.919999999999998,0.5962851851851851,278.85,1341.13,0.5878034465003028
1987-08-10,2.59,17.060000000000002,0.5959997685185184,388.75,1214.2,0.5694007603299435
1987-08-11,3.6,16.235,0.5920523148148148,272.31,1325.07,0.5477505413059912
1987-08-12,0.0,15.36,0.591992824074074,375.89,1206.47,0.5304303660868295
1987-08-13,0.0,16.255,0.5880002314814815,462.11,1039.09,0.5163577237212605
1987-08-14,0.0,18.27,0.5879922453703703,427.82,1278.03,0.4990375485020987
1987-08-15,0.7,19.62,0.5840005787037037,398.85,1418.71,0.48171737328293696
1987-08-16,7.36,21.66,0.5835359953703704,210.76,1962.72,0.4925424827949131
1987-08-17,2.78,22.685000000000002,0.5800003472222222,290.34,1883.37,0.4903774608925179
1987-08-18,0.91,22.61,0.5787818287037036,359.9,1855.53,0.4730572856733561
1987-08-19,3.62,16.225,0.5760005787037037,414.98,987.99,0.4546545995029967
1987-08-20,8.19,16.835,0.5738478009259259,293.57,1281.42,0.46331468711257756
1987-08-21,1.16,14.735,0.5719994212962963,431.52,957.59,0.43516940238143964
1987-08-22,7.1,15.19,0.5680513888888888,299.39,1083.38,0.4384169352350325
1987-08-23,9.03,12.965,0.5679997685185185,295.12,982.07,0.4665622199661704
1987-08-24,0.02,10.17,0.5639996527777777,326.23,880.31,0.41568420525988264
1987-08-25,0.52,10.41,0.5639916666666667,338.97,862.41,0.3864564095775472
1987-08-26,0.0,9.885,0.56,366.99,802.68,0.35722861389521166
1987-08-27,0.0,9.415,0.558330324074074,443.34,638.04,0.3399084386760499
1987-08-28,0.0,11.13,0.5560002314814815,459.75,658.19,0.32800081821287613
1987-08-29,0.3,11.66,0.5520519675925926,407.61,803.38,0.3139281758473072
1987-08-30,0.01,11.905,0.5520004629629629,418.63,791.18,0.30526808823772633
1987-08-31,0.01,16.794999999999998,0.5479999999999999,400.59,1122.13,0.29769051157934306
1987-09-01,4.07,16.825,0.5479921296296296,247.7,1306.71,0.29336046777455266
1987-09-02,3.64,12.34,0.5439997685185185,252.33,993.71,0.2771228035065884
1987-09-03,0.46,8.7,0.540794212962963,351.78,721.38,0.2630501611410195
1987-09-04,0.0,7.97,0.54,415.59,584.58,0.24681249687305531
1987-09-05,0.0,12.18,0.5359994212962963,432.74,714.21,0.23923492021467205
1987-09-06,0.0,16.259999999999998,0.5359994212962963,395.84,1049.68,0.23273985450748638
1987-09-07,0.0,18.145,0.5319998842592593,355.69,1300.24,0.22516227784910312
1987-09-08,1.03,19.15,0.5298482638888888,288.51,1522.73,0.21974972309311505
1987-09-09,17.34,16.5,0.5279998842592593,178.46,1413.12,0.24897751877545055
1987-09-10,12.67,12.785,0.5240002314814816,120.22,1245.83,0.3215057525056905
1987-09-11,2.19,14.100000000000001,0.5240002314814816,161.64,1328.02,0.31284566489610965
1987-09-12,0.25,14.98,0.520000462962963,166.21,1413.19,0.3095981320425168
1987-09-13,11.08,12.815,0.5183310185185186,126.81,1242.87,0.3215057525056905
1987-09-14,18.32,13.455,0.5159998842592592,135.12,1281.22,0.5163577237212605
1987-09-15,0.0,13.309999999999999,0.511999537037037,348.02,960.83,0.5390904536964104
1987-09-16,0.02,13.455,0.511999537037037,296.57,1082.83,0.5304303660868295
1987-09-17,5.43,10.89,0.5079996527777778,231.72,917.36,0.5477505413059912
1987-09-18,0.0,9.24,0.5067805555555556,337.67,751.39,0.5574931398667697
1987-09-19,0.0,9.11,0.503999537037037,272.19,832.34,0.5607406727203627
1987-09-20,0.86,8.485,0.4999997685185186,214.06,861.52,0.5531630960619793
1987-09-21,13.88,8.655,0.4999997685185186,91.7,985.41,0.5726482931835363
1987-09-22,9.84,9.115,0.4959997685185185,107.88,994.03,0.6614141911817405
1987-09-23,4.55,10.915,0.49366840277777774,193.07,991.56,0.6993020744736568
1987-09-24,2.0,9.315,0.4919994212962963,307.18,790.33,0.7068796511320401
1987-09-25,0.0,5.784999999999999,0.48800034722222224,304.69,629.2,0.7047146292296448
1987-09-26,3.28,4.195,0.48800034722222224,267.74,520.0,0.7014670963760521
1987-09-27,1.08,4.69,0.4840002314814815,320.55,558.91,0.6733218116449141
1987-09-28,0.45,5.83,0.48167002314814816,367.71,485.22,0.6624967021329381
1987-09-29,0.0,14.620000000000001,0.4800005787037037,336.0,1036.67,0.6505890816697643
1987-09-30,5.19,17.05,0.4760001157407408,241.66,1418.54,0.6451765269137762
1987-10-01,4.39,11.14,0.4760001157407408,185.91,1053.01,0.6841469211568902
1987-10-02,0.0,7.18,0.4719996527777777,331.12,629.25,0.6895594759128783
1987-10-03,1.66,10.125,0.4701513888888889,277.04,853.18,0.6873944540104832
1987-10-04,12.64,8.99,0.46799976851851854,177.65,876.04,0.7317774030095852
1987-10-05,13.03,7.49,0.463999537037037,209.89,744.79,0.8746688485676697
1987-10-06,0.0,9.825000000000001,0.463999537037037,353.0,635.54,0.8746688485676697
1987-10-07,3.24,10.86,0.46,302.24,789.47,0.8919890237868314
1987-10-08,8.01,10.035,0.45920532407407405,154.17,976.22,0.9201343085179694
1987-10-09,1.09,5.16,0.45599953703703705,272.68,608.1,0.9168867756643766
1987-10-10,0.0,5.65,0.45200810185185186,224.63,701.12,0.9103917099571911
1987-10-11,0.0,2.0549999999999997,0.452,275.88,481.46,0.8844114471284483
1987-10-12,0.0,0.4700000000000002,0.4480001157407407,327.57,341.42,0.8627612281044962
1987-10-13,0.0,1.1,0.4480001157407407,310.08,379.37,0.837863476226951
1987-10-14,0.0,2.9549999999999996,0.4440001157407408,317.36,400.02,0.8194607900565917
1987-10-15,0.0,6.68,0.44166932870370373,306.16,547.88,0.793480527227849
1987-10-16,0.0,4.994999999999999,0.4400003472222222,303.64,476.25,0.7642527315455134
1987-10-17,0.0,7.3,0.43611064814814815,287.17,600.24,0.7523451110823397
1987-10-18,0.52,10.235,0.43600011574074077,220.54,890.24,0.7328599139607828
1987-10-19,0.0,8.485,0.43200000000000005,219.73,780.7,0.7057971401808425
1987-10-20,0.0,7.985,0.43194837962962956,249.98,691.89,0.6808993883032974
1987-10-21,4.05,7.8149999999999995,0.428,139.39,786.9,0.6808993883032974
1987-10-22,5.17,2.88,0.4261517361111111,147.88,543.66,0.6451765269137762
1987-10-23,0.21,-0.8599999999999999,0.42400011574074076,214.33,400.0,0.6256913297922193
1987-10-24,6.57,2.245,0.42121863425925926,152.78,530.11,0.609453665524255
1987-10-25,17.86,5.164999999999999,0.41999976851851856,125.51,661.21,0.754510132984735
1987-10-26,1.99,3.72,0.4164640046296296,170.82,583.43,0.8443585419341366
1987-10-27,0.0,3.145,0.4159996527777778,252.07,440.0,0.8443585419341366
1987-10-28,3.67,5.6850000000000005,0.4121109953703704,198.92,590.48,0.8833289361772506
1987-10-29,4.94,7.13,0.41200046296296294,127.89,756.62,0.9818374327362333
1987-10-30,2.94,2.565,0.4080084490740741,127.03,554.15,1.0153952722233592
1987-10-31,1.19,2.19,0.40794895833333333,129.01,576.18,1.0337979583937187
1987-11-01,0.58,0.010000000000000009,0.40399999999999997,139.15,474.56,1.0446230679056947
1987-11-02,0.0,-1.4,0.4037145833333334,188.39,379.07,1.0424580460032995
1987-11-03,3.11,0.43500000000000005,0.40000023148148145,145.42,440.38,1.0500356226616827
1987-11-04,9.76,4.75,0.39971435185185183,100.99,669.81,1.1366364987574917
1987-11-05,9.08,7.234999999999999,0.3960082175925926,133.74,730.19,1.36396379850899
1987-11-06,3.03,-0.6949999999999998,0.39571446759259266,140.37,424.55,1.3856140175329423
1987-11-07,0.06,-5.75,0.3921108796296296,163.92,282.83,1.3856140175329423
1987-11-08,0.03,-2.925,0.3919487268518519,179.12,355.35,1.3964391270449183
1987-11-09,1.25,-2.0900000000000003,0.3884644675925926,116.25,428.93,1.3856140175329423
1987-11-10,0.0,-5.2700000000000005,0.38799999999999996,139.01,317.43,1.36396379850899
1987-11-11,0.0,-6.535,0.3848466435185185,189.62,246.9,1.3314884699730618
1987-11-12,0.0,-6.5200000000000005,0.3840003472222222,187.71,249.54,1.277362922413181
1987-11-13,0.2,-3.6599999999999997,0.38166932870370374,171.62,332.5,1.2448875938772528
1987-11-14,2.13,-0.09999999999999987,0.3799997685185186,143.63,454.25,1.2232373748533005
1987-11-15,0.0,-1.9149999999999998,0.37920590277777777,158.67,399.35,1.179936936805396
1987-11-16,0.0,-5.38,0.37611087962962964,191.22,274.28,1.1366364987574917
1987-11-17,0.8,-1.0549999999999997,0.3759486111111111,197.72,351.7,1.1041611702215632
1987-11-18,5.71,6.76,0.37321898148148147,149.12,607.23,1.1474616082694677
1987-11-19,0.11,3.3649999999999993,0.3719998842592593,189.74,499.88,1.1474616082694677
1987-11-20,4.46,-0.6599999999999999,0.37120578703703705,115.15,441.56,1.1258113892455155
1987-11-21,6.52,-5.19,0.3684645833333333,126.8,297.33,1.1149862797335395
1987-11-22,0.38,-7.445,0.3680003472222222,110.72,288.6,1.071685841685635
1987-11-23,0.0,-6.0200000000000005,0.36615196759259255,189.22,268.97,1.0370454912473115
1987-11-24,0.81,-1.61,0.3644642361111111,163.4,392.41,1.0208078269793472
1987-11-25,0.0,-0.8549999999999999,0.36400011574074076,113.39,472.9,0.9796724108338379
1987-11-26,1.03,-4.01,0.3621513888888889,122.81,359.44,0.9515271261027002
1987-11-27,0.0,-8.61,0.3604638888888889,203.94,194.53,0.9125567318595862
1987-11-28,0.0,-7.800000000000001,0.3599998842592593,199.37,200.08,0.8779163814212626
1987-11-29,0.02,-6.665,0.35920578703703704,203.57,206.91,0.8508536076413223
1987-11-30,22.46,-0.5749999999999997,0.3572189814814815,127.22,408.76,0.9482795932491073
1987-12-01,26.07,2.98,0.35611041666666665,69.89,633.54,1.5263404411886317
1987-12-02,2.79,-1.2650000000000001,0.3559483796296296,73.88,476.83,1.6670668648443212
1987-12-03,0.0,-4.88,0.3546476851851852,122.88,334.29,1.7969681789880345
1987-12-04,0.0,-6.645,0.35321898148148145,165.94,244.54,1.8943941645958196
1987-12-05,0.96,-7.12,0.35211030092592593,142.67,262.94,1.9593448216676759
1987-12-06,2.43,-4.775,0.35199988425925927,104.48,334.86,2.0026452597155804
1987-12-07,0.0,-5.06,0.35171423611111113,123.93,324.99,2.013470369227557
1987-12-08,0.01,-4.82,0.3506474537037037,174.17,280.0,1.9918201502036044
1987-12-09,4.23,-3.235,0.34966921296296294,106.12,354.65,1.9809950406916284
1987-12-10,6.32,-0.5850000000000001,0.3488465277777778,48.54,522.6,1.9701699311796523
1987-12-11,1.59,-0.635,0.3481105324074074,42.63,545.2,1.9376946026437238
1987-12-12,0.0,-2.95,0.3480079861111111,73.89,430.85,1.8835690550838433
1987-12-13,0.0,-5.325,0.34794849537037037,104.28,331.28,1.8186183980119868
1987-12-14,0.0,-7.890000000000001,0.34771435185185184,116.17,270.4,1.742842631428154
1987-12-15,0.0,-11.620000000000001,0.3472057870370371,182.12,154.11,1.656241755332345
1987-12-16,7.34,-9.085,0.3466476851851852,118.37,207.47,1.6129413172844407
1987-12-17,3.85,-7.455,0.3466476851851852,73.13,293.04,1.5696408792365362
1987-12-18,0.0,-12.21,0.3461518518518519,140.27,179.6,1.4830400031407271
1987-12-19,0.0,-14.559999999999999,0.3461518518518519,163.44,132.79,1.4397395650928229
1987-12-20,3.85,-13.535,0.3456693287037037,150.6,120.58,1.3747889080209663
1987-12-21,5.18,-6.77,0.3456693287037037,135.5,225.7,1.3206633604610856
1987-12-22,1.47,-6.670000000000001,0.3461518518518519,177.34,228.75,1.277362922413181
